Id,Name,2023-08-15 00:02:23
19953422,삼성전자 비스포크 코타 RF85C9481AP (색상선택형),"3,179,990"
15275873,삼성전자 비스포크 키친핏 코타 RZ34A7905AP (색상선택형),"965,000"
19346774,삼성전자 비스포크 키친핏 코타 RB33A3661 (화이트),"849,000"
3884567,삼성전자 RT53K6035SL,"705,370"
19600370,삼성전자 비스포크 코타 RF85C90J1AP (색상선택형),"1,940,000"
20265053,삼성전자 비스포크 키친핏 코타 RW24C5920AP (색상선택형),"2,145,960"
12418007,삼성전자 RT43T6035WW,"759,040"
16669145,삼성전자 비스포크 새틴 RF85B9111 (화이트),"1,952,370"
20398727,삼성전자 코타 RT31CB5624C3 (화이트+차콜),"609,000"
20465852,삼성전자 메탈 RT31CG5624S9 (리파인드이녹스),"582,390"
19881491,삼성전자 비스포크 새틴 RF85C91J1AP (색상선택형),"2,243,130"
13740764,삼성전자 RL2640ZBBEC (사업자전용),"558,130"
19744376,삼성전자 비스포크 코타 RF85C90N1 (모닝블루+화이트),"2,031,600"
16902260,삼성전자 비스포크 키친핏 새틴 RF60B91U2 (화이트),"2,363,770"
19909271,삼성전자 비스포크 코타 RF85C900E (화이트),"2,636,858"
16727201,삼성전자 비스포크 새틴 RF85B9121 (화이트),"1,899,990"
20466044,삼성전자 비스포크 키친핏 코타 RR40C7805AP (색상선택형),"1,082,270"
13542263,삼성전자 비스포크 큐브 멀티 CRS25T950001M,"448,450"
17577344,삼성전자 비스포크 키친핏 코타 RZ32A7605 (모닝블루),"897,350"
20561765,삼성전자 비스포크 코타 RF85C90N1 (화이트),"2,226,510"
19424078,삼성전자 비스포크 패널별도 RF85C9241AP (색상선택형),"3,074,400"
19806977,삼성전자 비스포크 키친핏 패널별도 RF60C93T2AP (색상선택형),"2,708,390"
3853511,삼성전자 RT50K6035SL,"694,440"
20051411,삼성전자 비스포크 코타 RF85C91J1 (화이트),"2,243,120"
17696738,삼성전자 비스포크 글램 RF85B92L1AP (색상선택형),"2,030,000"
16745885,삼성전자 비스포크 쉬머 RF85B9111 (바이올렛),"1,844,630"
20036357,삼성전자 비스포크 키친핏 글램 RF60C9012 (화이트+바닐라),"2,239,920"
16726925,삼성전자 비스포크 글램 RF85B9111 (화이트+핑크),"2,029,560"
3182367,삼성전자 RL2640YBBEC,"592,000"
20028557,삼성전자 비스포크 코타 RF85C94J2AP (색상선택형),"2,554,400"
